"Date","Pioggia (mm)","","Temp. aria (�C)","","Umid.relat. aria (%)","","Dir. Vento (�)","","Vel. Vento (m/s)","","Pressione atm. (hPa)","","Rad.Sol.Tot. (kJ/m2)",""
00:00:00 16/12/2014,         7.2,      1,         9.5,      1,        87.0,    145,          60,    145,         5.8,    145,      1001.8,    145,       476.9,    145
00:00:00 17/12/2014,         0.0,      1,         9.7,      1,        74.3,    145,          57,    145,         4.6,    145,      1001.5,    145,      2424.4,    145
00:00:00 18/12/2014,         0.0,      1,         8.9,      1,        71.0,    145,          63,    145,         5.0,    145,      1008.0,    145,      2815.8,    145
00:00:00 19/12/2014,         0.0,      1,         9.0,      1,        78.9,    145,         105,    145,         3.7,    145,      1011.1,    145,      3608.0,    145
00:00:00 20/12/2014,         0.0,      1,         8.5,      1,        83.2,    145,          61,    145,         3.9,    145,      1010.8,    145,      3725.5,    145
00:00:00 21/12/2014,         0.0,      1,         8.9,      1,        58.7,    145,          47,    145,         3.5,    145,      1016.3,    145,      4073.9,    145
00:00:00 22/12/2014,         0.0,      1,         6.6,      1,        65.3,    145,          71,    145,         3.6,    145,      1018.0,    145,      4416.6,    145
00:00:00 23/12/2014,         0.0,      1,         5.6,      1,        75.1,    145,          84,    145,         2.2,    145,      1017.0,    145,      3410.0,    145
00:00:00 24/12/2014,         0.0,      1,         4.5,      1,        79.8,    145,          68,    145,         2.5,    145,      1015.2,    145,      3059.1,    145
00:00:00 25/12/2014,         0.0,      1,         5.6,      1,        72.1,    145,          76,    145,         4.5,    145,      1010.9,    145,      3937.1,    145
00:00:00 26/12/2014,         0.0,      1,         7.6,      1,        43.3,    145,          64,    145,         3.5,    145,      1011.4,    145,      4384.9,    145
00:00:00 27/12/2014,         2.6,      1,         2.0,      1,        66.7,    145,          55,    145,         5.0,    145,       999.8,    145,       133.6,    145
00:00:00 28/12/2014,         0.0,      1,         3.7,      1,        62.0,    145,          55,    145,         5.2,    145,       993.1,    145,      2777.0,    145
00:00:00 29/12/2014,         0.0,      1,         4.1,      1,        25.6,    145,          51,    145,         3.0,    145,      1012.0,    145,      3671.6,    145
00:00:00 30/12/2014,         0.0,      1,         2.0,      1,        53.8,    145,          82,    145,         3.2,    145,      1017.1,    145,      3846.3,    145
00:00:00 31/12/2014,         0.0,      1,         1.2,      1,        73.2,    145,          79,    145,         3.1,    145,      1019.0,    145,      1061.4,    145
00:00:00 01/01/2015,         0.0,      1,         2.7,      1,        65.8,    145,          62,    145,         4.7,    145,      1023.0,    145,      3969.5,    145
00:00:00 02/01/2015,         0.2,      1,         6.5,      1,        56.1,    145,          62,    145,         7.7,    145,      1018.9,    145,      3717.9,    145
00:00:00 03/01/2015,         0.0,      1,         6.8,      1,        70.9,    145,          52,    145,         2.7,    145,      1012.8,    145,      4161.2,    145
00:00:00 04/01/2015,         0.0,      1,         9.3,      1,        51.0,    145,          57,    145,         5.0,    145,      1010.9,    145,      4592.4,    145
00:00:00 05/01/2015,         0.0,      1,         7.3,      1,        33.4,    145,          48,    145,         3.5,    145,      1016.8,    145,      4911.0,    145
00:00:00 06/01/2015,         0.0,      1,         6.2,      1,        51.8,    145,          62,    145,         3.8,    145,      1013.0,    145,      4516.4,    145
00:00:00 07/01/2015,         0.0,      1,         5.0,      1,        64.9,    145,          70,    145,         2.8,    145,      1018.4,    145,      4536.1,    145
00:00:00 08/01/2015,         0.0,      1,         5.2,      1,        61.5,    145,          69,    145,         5.1,    145,      1021.0,    145,      4686.8,    145
00:00:00 09/01/2015,         0.0,      1,         5.5,      1,        67.1,    145,          66,    145,         4.4,    145,      1018.1,    145,      4403.6,    145
00:00:00 10/01/2015,         0.0,      1,         6.2,      1,        82.0,    145,          71,    145,         2.0,    145,      1008.4,    145,      4041.1,    145
00:00:00 11/01/2015,         0.0,      1,         6.9,      1,        70.9,    145,          41,    145,         2.5,    145,      1004.7,    145,      1807.1,    145
00:00:00 12/01/2015,         0.0,      1,         7.6,      1,        37.4,    145,          66,    145,         2.9,    145,      1016.1,    145,      5697.2,    145
00:00:00 13/01/2015,         0.0,      1,         5.7,      1,        56.6,    145,          71,    145,         3.0,    145,      1015.6,    145,      4544.8,    145
00:00:00 14/01/2015,         0.0,      1,         6.0,      1,        64.7,    145,          63,    145,         4.0,    145,      1009.4,    145,      1641.1,    145
00:00:00 15/01/2015,         0.0,      1,         6.2,      1,        70.4,    145,          65,    145,         4.4,    145,      1009.4,    145,      2741.0,    145
00:00:00 16/01/2015,        20.0,      1,         5.9,      1,        94.3,    145,          62,    145,         2.7,    145,      1005.5,    145,       164.4,    145
00:00:00 17/01/2015,        17.0,      1,         8.6,      1,        92.9,    145,          63,    145,         2.2,    145,      1001.2,    145,      2057.5,    145
00:00:00 18/01/2015,         0.0,      1,         7.0,      1,        80.9,    145,          47,    145,         1.7,    145,      1005.1,    145,      4484.8,    145
00:00:00 19/01/2015,         0.0,      1,         5.8,      1,        71.0,    145,          56,    145,         4.2,    145,      1002.6,    145,      3879.5,    145
00:00:00 20/01/2015,         0.0,      1,         4.9,      1,        64.4,    145,          58,    145,         5.6,    145,      1000.8,    145,      4336.4,    145
00:00:00 21/01/2015,         1.6,      1,         4.5,      1,        71.4,    145,          57,    145,         8.0,    145,      1001.2,    145,       267.0,    145
00:00:00 22/01/2015,         1.0,      1,         6.1,      1,        78.6,    145,          59,    145,         8.6,    145,      1000.5,    145,      2892.1,    145
00:00:00 23/01/2015,         0.0,      1,         9.1,      1,        59.6,    145,          55,    145,         5.6,    145,       999.2,    145,      5674.9,    145
00:00:00 24/01/2015,         0.0,      1,        10.2,      1,        34.2,    145,          49,    145,         3.1,    145,      1000.8,    145,      7376.9,    145
00:00:00 25/01/2015,         0.4,      1,         8.9,      1,        24.0,    145,          20,    145,         3.3,    145,      1006.4,    145,      6990.1,    145
00:00:00 26/01/2015,         0.0,      1,         5.7,      1,        33.8,    145,          63,    145,         3.5,    145,      1011.6,    145,      7794.8,    145
00:00:00 27/01/2015,         0.0,      1,         4.8,      1,        47.4,    145,          65,    145,         4.2,    145,      1005.6,    145,      4260.7,    145
00:00:00 28/01/2015,         0.0,      1,         5.6,      1,        42.7,    145,          62,    145,         3.1,    145,      1004.9,    145,      7938.0,    145
00:00:00 29/01/2015,         0.0,      1,         3.6,      1,        56.7,    145,          58,    145,         3.1,    145,       989.2,    145,      3448.4,    145
00:00:00 30/01/2015,         2.8,      1,         3.2,      1,        70.0,    145,          54,    145,         3.7,    145,       968.4,    145,      3676.6,    145
00:00:00 31/01/2015,         0.0,      1,         2.6,      1,        47.9,    145,          59,    145,         5.8,    145,       975.5,    145,      8054.6,    145
00:00:00 01/02/2015,         0.0,      1,         3.9,      1,        46.3,    145,          60,    145,         4.6,    145,       980.1,    145,      7384.6,    145
00:00:00 02/02/2015,         0.0,      1,         3.6,      1,        45.1,    145,          68,    145,         4.3,    145,       989.0,    145,      9036.8,    145
00:00:00 03/02/2015,         0.0,      1,         3.0,      1,        45.5,    145,          58,    145,         6.2,    145,       992.0,    145,      4337.5,    145
00:00:00 04/02/2015,         0.0,      1,         5.9,      1,        40.0,    145,          56,    145,         4.9,    145,       993.0,    145,      7755.5,    145
00:00:00 05/02/2015,        17.0,      1,         5.6,      1,        67.0,    145,          49,    145,         4.8,    145,       994.1,    145,       423.0,    145
00:00:00 06/02/2015,         2.8,      1,         6.0,      1,        85.3,    145,         105,    145,         3.5,    145,       996.0,    145,       418.3,    145
00:00:00 07/02/2015,         1.6,      1,         4.6,      1,        85.8,    145,         186,    145,         2.5,    145,      1008.2,    145,      5356.1,    145
00:00:00 08/02/2015,         0.2,      1,         6.7,      1,        46.3,    145,          41,    145,         4.6,    145,      1002.5,    145,     10132.4,    145
00:00:00 09/02/2015,         0.0,      1,         4.6,      1,        42.7,    145,          60,    145,         1.9,    145,      1009.8,    145,     10069.9,    145
00:00:00 10/02/2015,         0.0,      1,         7.9,      1,        54.1,    145,          55,    145,         3.8,    145,      1011.5,    145,      9910.3,    145
00:00:00 11/02/2015,         0.0,      1,         7.5,      1,        65.1,    145,          58,    145,         3.2,    145,      1013.5,    145,     10237.2,    145
00:00:00 12/02/2015,         0.0,      1,         7.2,      1,        72.8,    145,         146,    145,         3.1,    145,      1013.4,    145,      9571.3,    145
00:00:00 13/02/2015,         0.0,      1,         6.6,      1,        87.6,    145,         108,    145,         1.8,    145,      1012.4,    145,       148.0,    145
00:00:00 14/02/2015,         8.0,      1,         6.0,      1,        89.9,    145,          49,    145,         2.5,    145,      1006.4,    145,      1030.3,    145
00:00:00 15/02/2015,         6.8,      1,         7.0,      1,        86.3,    145,          59,    145,         5.1,    145,      1003.9,    145,       730.4,    145
00:00:00 16/02/2015,         0.0,      1,         8.8,      1,        67.1,    145,          53,    145,         3.8,    145,      1009.2,    145,      4768.9,    145
00:00:00 17/02/2015,         0.0,      1,         8.5,      1,        63.3,    145,          63,    145,         4.4,    145,      1016.8,    145,     11423.4,    145
00:00:00 18/02/2015,         0.0,      1,         6.3,      1,        75.0,    145,          96,    145,         3.1,    145,      1024.0,    145,     11176.0,    145
00:00:00 19/02/2015,         0.0,      1,         6.6,      1,        69.7,    145,          66,    145,         4.1,    145,      1020.6,    145,     11587.6,    145
00:00:00 20/02/2015,         0.0,      1,         6.7,      1,        69.3,    145,          96,    145,         3.7,    145,      1012.1,    145,     11161.9,    145
00:00:00 21/02/2015,         4.6,      1,         6.0,      1,        88.3,    145,          56,    145,         2.2,    145,       998.8,    145,       537.9,    145
00:00:00 22/02/2015,         4.2,      1,         7.6,      1,        79.2,    145,          48,    145,         3.6,    145,       991.7,    145,      6938.8,    145
00:00:00 23/02/2015,         0.0,      1,         8.9,      1,        58.2,    145,          66,    145,         3.7,    145,       994.1,    145,     10598.8,    145
00:00:00 24/02/2015,         0.4,      1,         9.0,      1,        60.8,    145,          46,    145,         3.8,    145,       992.9,    145,      1339.0,    145
00:00:00 25/02/2015,         0.0,      1,        11.1,      1,        26.6,    145,          18,    145,         3.6,    145,      1000.9,    145,      8556.7,    145
00:00:00 26/02/2015,         0.0,      1,         9.5,      1,        41.2,    145,          56,    145,         3.0,    145,      1006.4,    145,      6094.9,    145
00:00:00 27/02/2015,         0.0,      1,         8.4,      1,        67.2,    145,          46,    145,         3.3,    145,      1002.2,    145,      5218.6,    145
00:00:00 28/02/2015,         0.0,      1,         9.8,      1,        56.6,    145,          81,    145,         5.1,    145,      1005.4,    145,      9425.4,    145
00:00:00 01/03/2015,         0.0,      1,         8.3,      1,        68.0,    145,          81,    145,         1.3,    145,      1005.0,    145,      9989.5,    145
00:00:00 02/03/2015,         0.0,      1,         7.9,      1,        80.3,    145,          38,    145,         2.4,    145,      1001.0,    145,       724.2,    145
00:00:00 03/03/2015,         0.0,      1,        10.1,      1,        54.7,    145,          76,    145,         4.9,    145,      1009.7,    145,     14246.9,    145
00:00:00 04/03/2015,         0.0,      1,         9.8,      1,        46.2,    145,          48,    145,         4.7,    145,      1009.2,    145,      8871.9,    145
00:00:00 05/03/2015,         1.2,      1,        10.9,      1,        16.4,    145,          41,    145,         5.5,    145,      1011.2,    145,     15854.1,    145
00:00:00 06/03/2015,         0.0,      1,         9.1,      1,        29.7,    145,          52,    145,         3.9,    145,      1018.5,    145,     15909.9,    145
00:00:00 07/03/2015,         0.0,      1,         7.4,      1,        51.6,    145,          71,    145,         3.2,    145,      1020.2,    145,     14924.4,    145
00:00:00 08/03/2015,         0.0,      1,         8.0,      1,        54.1,    145,          89,    145,         3.4,    145,      1016.4,    145,     15382.2,    145
00:00:00 09/03/2015,         0.0,      1,         7.3,      1,        60.3,    145,          79,    145,         2.6,    145,      1015.2,    145,      9872.0,    145
00:00:00 10/03/2015,         0.0,      1,         9.8,      1,        52.4,    145,          63,    145,         4.7,    145,      1013.2,    145,     15713.4,    145
00:00:00 11/03/2015,         0.0,      1,        11.9,      1,        47.6,    145,          61,    145,         3.5,    145,      1008.5,    145,     15156.6,    145
00:00:00 12/03/2015,         0.0,      1,        11.2,      1,        31.9,    145,          66,    145,         3.6,    145,      1010.6,    145,     16760.9,    145
00:00:00 13/03/2015,         0.0,      1,         9.9,      1,        43.5,    145,         132,    145,         4.6,    145,      1007.3,    145,     15886.6,    145
00:00:00 14/03/2015,         0.0,      1,         8.9,      1,        55.6,    145,          94,    145,         2.8,    145,      1009.5,    145,      9694.4,    145
00:00:00 15/03/2015,         0.0,      1,        10.1,      1,        51.3,    145,          57,    145,         2.5,    145,      1013.7,    145,     12108.2,    145
00:00:00 16/03/2015,         0.4,      1,         9.3,      1,        68.3,    145,          37,    145,         3.3,    145,      1016.5,    145,      2291.4,    145
00:00:00 17/03/2015,         0.0,      1,        11.4,      1,        66.2,    145,          60,    145,         4.4,    145,      1016.1,    145,      8360.4,    145
00:00:00 18/03/2015,         0.0,      1,        10.8,      1,        67.6,    145,         106,    145,         3.8,    145,      1013.1,    145,     15444.1,    145
00:00:00 19/03/2015,         0.0,      1,        11.3,      1,        62.0,    145,         108,    145,         4.1,    145,      1011.4,    145,     15808.4,    145
00:00:00 20/03/2015,         0.0,      1,        10.9,      1,        60.4,    145,         138,    145,         2.0,    145,      1012.1,    145,      8201.6,    145
00:00:00 21/03/2015,         0.2,      1,         9.7,      1,        63.1,    145,          27,    145,         1.4,    145,      1007.7,    145,      5173.8,    145
00:00:00 22/03/2015,         3.4,      1,         9.8,      1,        77.9,    145,          50,    145,         3.0,    145,      1005.4,    145,      4650.4,    145
00:00:00 23/03/2015,         0.0,      1,        11.7,      1,        63.2,    145,          69,    145,         3.6,    145,      1005.1,    145,     17201.6,    145
00:00:00 24/03/2015,         0.0,      1,        12.0,      1,        64.3,    145,          61,    145,         1.8,    145,      1001.5,    145,      9661.6,    145
00:00:00 25/03/2015,         3.2,      1,        12.6,      1,        62.3,    145,          52,    145,         4.1,    145,       993.2,    145,      3592.2,    145
00:00:00 26/03/2015,         3.2,      1,        11.5,      1,        81.8,    145,          50,    145,         3.8,    145,       994.6,    145,      5332.9,    145
00:00:00 27/03/2015,         0.4,      1,        14.1,      1,        55.5,    145,          41,    145,         3.6,    145,       998.3,    145,     19813.0,    145
00:00:00 28/03/2015,         0.0,      1,        13.4,      1,        32.9,    145,          62,    145,         3.3,    145,      1004.6,    145,     20438.2,    145
00:00:00 29/03/2015,         0.0,      1,        12.2,      1,        51.9,    145,         128,    145,         3.4,    145,      1000.4,    145,     12115.8,    145
00:00:00 30/03/2015,         0.0,      1,        13.4,      1,        58.1,    145,          46,    145,         2.4,    145,       993.7,    145,     13881.8,    145
00:00:00 31/03/2015,         0.0,      1,        15.0,      1,        51.3,    145,          79,    145,         4.5,    145,       995.2,    145,     18848.5,    145
00:00:00 01/04/2015,         0.0,      1,        14.9,      1,        22.8,    145,          38,    145,         2.8,    145,      1000.6,    145,     21375.1,    145
00:00:00 02/04/2015,         0.0,      1,        12.8,      1,        28.9,    145,          84,    145,         4.5,    145,      1002.3,    145,     21383.4,    145
00:00:00 03/04/2015,         0.0,      1,        12.5,      1,        28.8,    145,         139,    145,         4.8,    145,      1005.9,    145,     21456.5,    145
00:00:00 04/04/2015,         0.0,      1,        10.5,      1,        52.8,    145,         181,    145,         4.2,    145,      1000.2,    145,     13141.5,    145
00:00:00 05/04/2015,         0.2,      1,        10.0,      1,        56.3,    145,          91,    145,         4.3,    145,      1000.9,    145,      8589.3,    145
00:00:00 06/04/2015,         0.2,      1,        10.1,      1,        24.5,    145,          32,    145,         3.2,    145,      1009.3,    145,     20651.4,    145
00:00:00 07/04/2015,         0.0,      1,        11.1,      1,        24.0,    145,          50,    145,         3.7,    145,      1017.1,    145,     22626.3,    145
00:00:00 08/04/2015,         0.0,      1,        12.6,      1,        24.5,    145,          56,    145,         4.0,    145,      1016.1,    145,     22476.9,    145
00:00:00 09/04/2015,         0.0,      1,        13.0,      1,        40.5,    145,         107,    145,         3.9,    145,      1017.2,    145,     21390.2,    145
00:00:00 10/04/2015,         0.0,      1,        14.2,      1,        49.0,    145,         165,    145,         4.9,    145,      1014.9,    145,     19652.9,    145
00:00:00 11/04/2015,         0.0,      1,        13.5,      1,        62.2,    145,         103,    145,         3.0,    145,      1013.5,    145,     19507.6,    145
00:00:00 12/04/2015,         0.0,      1,        15.4,      1,        57.7,    145,          96,    145,         4.7,    145,      1017.4,    145,     20518.5,    145
00:00:00 13/04/2015,         0.0,      1,        17.5,      1,        50.6,    145,          61,    145,         3.9,    145,      1015.1,    145,     21333.0,    145
00:00:00 14/04/2015,         0.0,      1,        18.2,      1,        38.0,    145,          53,    145,         3.6,    145,      1013.6,    145,     15211.1,    145
00:00:00 15/04/2015,         0.0,      1,        18.2,      1,        38.3,    145,         113,    145,         4.9,    145,      1010.6,    145,     22200.6,    145
00:00:00 16/04/2015,         0.0,      1,        17.5,      1,        51.7,    145,         124,    145,         4.4,    145,      1006.2,    145,     15193.8,    145
00:00:00 17/04/2015,         3.2,      1,        14.2,      1,        80.4,    145,          84,    145,         2.3,    145,      1003.8,    145,      3762.5,    145
00:00:00 18/04/2015,         0.2,      1,        13.4,      1,        73.9,    145,         128,    145,         3.4,    145,      1003.5,    145,     13116.4,    145
00:00:00 19/04/2015,         0.0,      1,        11.4,      1,        56.7,    145,         139,    145,         4.9,    145,      1009.8,    145,     23899.0,    145
00:00:00 20/04/2015,         0.0,      1,        13.5,      1,        51.6,    145,          84,    145,         4.6,    145,      1009.1,    145,     23611.3,    145
00:00:00 21/04/2015,         0.0,      1,        18.1,      1,        33.4,    145,          62,    145,         4.8,    145,      1011.5,    145,     24208.6,    145
00:00:00 22/04/2015,         0.0,      1,        19.3,      1,        29.8,    145,         105,    145,         4.8,    145,      1009.1,    145,     23956.2,    145
00:00:00 23/04/2015,         0.0,      1,        17.1,      1,        47.2,    145,         151,    145,         4.4,    145,      1002.7,    145,     22800.7,    145
00:00:00 24/04/2015,         0.0,      1,        15.6,      1,        59.5,    145,         172,    145,         4.4,    145,      1004.1,    145,     22788.8,    145
00:00:00 25/04/2015,         0.0,      1,        15.3,      1,        70.2,    145,         190,    145,         3.2,    145,      1005.5,    145,      9612.3,    145
00:00:00 26/04/2015,         0.0,      1,        15.6,      1,        73.4,    145,         217,    145,         2.9,    145,      1001.9,    145,     11149.4,    145
00:00:00 27/04/2015,        11.0,      1,        14.2,      1,        90.2,    145,          49,    145,         2.5,    145,       996.1,    145,      2592.0,    145
00:00:00 28/04/2015,         0.0,      1,        15.9,      1,        68.3,    145,          86,    145,         3.4,    145,       994.9,    145,     15621.4,    145
00:00:00 29/04/2015,         0.0,      1,        15.0,      1,        48.7,    145,         142,    145,         5.3,    145,      1006.4,    145,     16844.9,    145
00:00:00 30/04/2015,         5.8,      1,        14.2,      1,        77.3,    145,         208,    145,         1.2,    145,      1005.3,    145,     14085.1,    145
00:00:00 01/05/2015,         1.4,      1,        13.7,      1,        83.5,    145,         173,    145,         4.1,    145,      1000.3,    145,      5219.6,    145
00:00:00 02/05/2015,         0.2,      1,        16.9,      1,        76.6,    145,         160,    145,         5.3,    145,       998.5,    145,     21684.4,    145
00:00:00 03/05/2015,         3.0,      1,        16.5,      1,        87.6,    145,         196,    145,         3.1,    145,      1001.9,    145,     11421.4,    145
00:00:00 04/05/2015,         0.0,      1,        17.6,      1,        85.0,    145,         131,    145,         1.0,    145,      1004.0,    145,      9824.2,    145
00:00:00 05/05/2015,         0.0,      1,        19.0,      1,        76.2,    145,         133,    145,         2.8,    145,      1002.9,    145,     17586.8,    145
00:00:00 06/05/2015,         0.0,      1,        20.1,      1,        69.7,    145,         124,    145,         4.2,    145,      1001.1,    145,     20693.4,    145
00:00:00 07/05/2015,         0.0,      1,        20.7,      1,        47.5,    145,         110,    145,         4.8,    145,      1004.6,    145,     24710.5,    145
00:00:00 08/05/2015,         5.0,      1,        19.5,      1,        64.7,    145,         111,    145,         2.5,    145,      1004.6,    145,     15805.2,    145
00:00:00 09/05/2015,         0.4,      1,        19.4,      1,        65.3,    145,          56,    145,         3.4,    145,      1006.2,    145,     19752.5,    145
00:00:00 10/05/2015,         0.0,      1,        20.8,      1,        43.0,    145,          82,    145,         4.1,    145,      1011.5,    145,     25746.6,    145
00:00:00 11/05/2015,         0.0,      1,        21.1,      1,        46.4,    145,          89,    145,         4.6,    145,      1012.8,    145,     23867.1,    145
00:00:00 12/05/2015,         0.0,      1,        20.6,      1,        57.3,    145,         118,    145,         3.0,    145,      1012.8,    145,     21319.7,    145
00:00:00 13/05/2015,         0.0,      1,        20.4,      1,        59.8,    145,         166,    145,         3.2,    145,      1006.9,    145,     17749.5,    145
00:00:00 14/05/2015,         0.0,      1,        21.6,      1,        63.8,    145,         191,    145,         4.6,    145,       997.6,    145,     23410.2,    145
00:00:00 15/05/2015,        14.2,      1,        17.0,      1,        80.2,    145,          40,    145,         3.7,    145,       997.2,    145,      1866.5,    145
00:00:00 16/05/2015,         0.0,      1,        20.2,      1,        63.9,    145,          49,    145,         3.9,    145,      1006.0,    145,     23996.6,    145
00:00:00 17/05/2015,         0.0,      1,        21.7,      1,        57.7,    145,          98,    145,         4.0,    145,      1007.6,    145,     26151.5,    145
00:00:00 18/05/2015,         0.0,      1,        21.3,      1,        59.1,    145,         146,    145,         3.5,    145,      1002.1,    145,     26300.2,    145
00:00:00 19/05/2015,         7.2,      1,        20.6,      1,        69.2,    145,          68,    145,         2.8,    145,       996.5,    145,     20990.5,    145
00:00:00 20/05/2015,         3.2,      1,        16.1,      1,        77.6,    145,          88,    145,         3.5,    145,       998.0,    145,      8317.3,    145
00:00:00 21/05/2015,         2.6,      1,        14.1,      1,        62.5,    145,          52,    145,         4.8,    145,      1004.4,    145,     14998.3,    145
00:00:00 22/05/2015,         0.0,      1,        16.0,      1,        55.0,    145,          47,    145,         2.5,    145,      1004.0,    145,      6152.5,    145
00:00:00 23/05/2015,         0.0,      1,        15.0,      1,        70.5,    145,          75,    145,         3.3,    145,      1001.7,    145,      7637.9,    145
00:00:00 24/05/2015,         0.2,      1,        16.9,      1,        64.5,    145,         117,    145,         3.7,    145,      1003.5,    145,     23811.9,    145
00:00:00 25/05/2015,         0.0,      1,        19.0,      1,        55.5,    145,         100,    145,         4.4,    145,      1000.7,    145,     21167.5,    145
00:00:00 26/05/2015,         0.6,      1,        16.7,      1,        74.9,    145,         100,    145,         2.2,    145,       999.9,    145,     12486.4,    145
00:00:00 27/05/2015,         0.0,      1,        18.7,      1,        51.9,    145,         134,    145,         4.0,    145,      1004.1,    145,     28491.8,    145
00:00:00 28/05/2015,         0.0,      1,        18.2,      1,        49.3,    145,         140,    145,         5.2,    145,      1006.5,    145,     26826.7,    145
00:00:00 29/05/2015,         0.0,      1,        19.5,      1,        57.2,    145,         162,    145,         4.9,    145,      1004.0,    145,     20677.3,    145
00:00:00 30/05/2015,         0.0,      1,        20.0,      1,        63.1,    145,         144,    145,         3.6,    145,      1002.9,    145,     21564.0,    145
00:00:00 31/05/2015,         0.0,      1,        19.7,      1,        74.5,    145,          79,    145,         2.5,    145,      1006.2,    145,     10150.3,    145
00:00:00 01/06/2015,         0.0,      1,        21.4,      1,        63.6,    145,         133,    145,         3.5,    145,      1006.7,    145,     21221.7,    145
00:00:00 02/06/2015,         0.0,      1,        22.3,      1,        60.6,    145,         114,    145,         3.5,    145,      1007.8,    145,     22396.5,    145
00:00:00 03/06/2015,         0.0,      1,        24.4,      1,        54.5,    145,          98,    145,         4.5,    145,      1009.8,    145,     25306.7,    145
00:00:00 04/06/2015,         0.0,      1,        26.1,      1,        51.4,    145,          87,    145,         4.2,    145,      1010.7,    145,     23857.7,    145
00:00:00 05/06/2015,         0.0,      1,        26.5,      1,        51.7,    145,         124,    145,         4.4,    145,      1009.4,    145,     25020.0,    145
00:00:00 06/06/2015,         2.0,      1,        25.6,      1,        61.3,    145,          87,    145,         4.4,    145,      1009.8,    145,     22649.7,    145
00:00:00 07/06/2015,         2.4,      1,        25.3,      1,        53.4,    145,          87,    145,         5.1,    145,      1009.7,    145,     27604.9,    145
00:00:00 08/06/2015,         0.0,      1,        24.4,      1,        54.8,    145,          58,    145,         2.9,    145,      1006.7,    145,     20278.3,    145
00:00:00 09/06/2015,         0.0,      1,        24.2,      1,        50.2,    145,          66,    145,         5.1,    145,      1004.5,    145,     21347.4,    145
00:00:00 10/06/2015,         0.0,      1,        23.3,      1,        51.6,    145,         104,    145,         4.2,    145,      1007.5,    145,     17660.1,    145
00:00:00 11/06/2015,         0.0,      1,        24.3,      1,        52.1,    145,         121,    145,         3.9,    145,      1005.9,    145,     22736.6,    145
00:00:00 12/06/2015,         3.2,      1,        24.1,      1,        57.9,    145,          97,    145,         4.4,    145,      1004.6,    145,     22421.4,    145
00:00:00 13/06/2015,         1.6,      1,        22.8,      1,        65.8,    145,          81,    145,         3.5,    145,      1003.5,    145,     13093.3,    145
00:00:00 14/06/2015,        28.8,      1,        20.5,      1,        79.5,    145,          59,    145,         3.3,    145,      1000.4,    145,      6331.7,    145
00:00:00 15/06/2015,         3.4,      1,        20.1,      1,        85.7,    145,          29,    145,         1.8,    145,      1001.8,    145,     18003.9,    145
00:00:00 16/06/2015,         0.0,      1,        21.3,      1,        68.9,    145,          33,    145,         3.0,    145,      1003.8,    145,     16892.3,    145
00:00:00 17/06/2015,         0.0,      1,        20.7,      1,        66.7,    145,         130,    145,         5.4,    145,      1004.5,    145,     21860.8,    145
00:00:00 18/06/2015,         0.0,      1,        20.8,      1,        66.4,    145,         128,    145,         3.7,    145,      1003.9,    145,     21406.6,    145
00:00:00 19/06/2015,         9.2,      1,        21.1,      1,        72.9,    145,          59,    145,         2.4,    145,      1000.0,    145,     19273.6,    145
00:00:00 20/06/2015,         2.0,      1,        19.2,      1,        72.0,    145,         122,    145,         3.0,    145,      1002.8,    145,     19252.2,    145
00:00:00 21/06/2015,         0.0,      1,        19.9,      1,        62.3,    145,         116,    145,         3.5,    145,      1005.6,    145,     22213.5,    145
00:00:00 22/06/2015,         1.8,      1,        21.9,      1,        56.8,    145,         170,    145,         4.8,    145,      1003.6,    145,     22272.6,    145
00:00:00 23/06/2015,        15.4,      1,        20.3,      1,        76.7,    145,         113,    145,         4.0,    145,       997.1,    145,     16560.4,    145
00:00:00 24/06/2015,         0.0,      1,        20.1,      1,        63.2,    145,         156,    145,         4.7,    145,      1007.9,    145,     29750.9,    145
00:00:00 25/06/2015,         0.0,      1,        21.4,      1,        55.0,    145,         125,    145,         4.2,    145,      1010.5,    145,     25073.6,    145
00:00:00 26/06/2015,         0.0,      1,        22.7,      1,        56.5,    145,         123,    145,         4.6,    145,      1008.2,    145,     27985.8,    145
00:00:00 27/06/2015,        18.0,      1,        22.5,      1,        64.5,    145,          71,    145,         3.6,    145,      1006.0,    145,     20662.0,    145
00:00:00 28/06/2015,         0.2,      1,        23.6,      1,        56.8,    145,          83,    145,         5.3,    145,      1006.2,    145,     29073.3,    145
00:00:00 29/06/2015,         0.0,      1,        23.6,      1,        58.3,    145,          33,    145,         1.5,    145,      1009.1,    145,     16190.3,    145
00:00:00 30/06/2015,         0.0,      1,        24.3,      1,        59.0,    145,         127,    145,         4.1,    145,      1009.2,    145,     26404.0,    145
00:00:00 01/07/2015,         0.0,      1,        26.3,      1,        53.6,    145,         127,    145,         3.8,    145,      1009.4,    145,     24778.3,    145
00:00:00 02/07/2015,         0.0,      1,        26.8,      1,        52.2,    145,         144,    145,         3.6,    145,      1010.8,    145,     26990.7,    145
00:00:00 03/07/2015,         0.8,      1,        25.7,      1,        59.7,    145,          56,    145,         4.7,    145,      1013.6,    145,     16056.2,    145
00:00:00 04/07/2015,         0.0,      1,        26.0,      1,        56.6,    145,          77,    145,         4.6,    145,      1011.3,    145,     25575.4,    145
