"Date","Pioggia (mm)","","Temp. aria (�C)","","Umid.relat. aria (%)","","Dir. Vento (�)","","Vel. Vento (m/s)","","Pressione atm. (hPa)","","Rad.Sol.Tot. (kJ/m2)",""
00:00:00 16/07/2015,         0.0,      1,        29.0,      1,        52.2,      1,          95,      1,         3.2,      1,       980.6,      1,     20289.9,      1
00:00:00 17/07/2015,         0.0,      1,        26.5,      1,        54.7,      1,         323,      1,         2.1,      1,       982.0,      1,     19776.6,      1
00:00:00 18/07/2015,         0.0,      1,        26.6,      1,        50.8,      1,         340,      1,         2.0,      1,       980.9,      1,     25933.5,      1
00:00:00 19/07/2015,         0.0,      1,        28.9,      1,        42.8,      1,         115,      1,         3.9,      1,       976.2,      1,     24710.5,      1
00:00:00 20/07/2015,         0.2,      1,        27.4,      1,        53.1,      1,          46,      1,         3.7,      1,       976.0,      1,     21220.2,      1
00:00:00 21/07/2015,         0.0,      1,        28.1,      1,        55.5,      1,          80,      1,         2.5,      1,       978.0,      1,     22420.0,      1
00:00:00 22/07/2015,         0.0,      1,        28.9,      1,        50.8,      1,          71,      1,         2.5,      1,       976.8,      1,     21281.6,      1
00:00:00 23/07/2015,         0.0,      1,        27.9,      1,        48.0,      1,          46,      1,         2.9,      1,       974.5,      1,     24418.6,      1
00:00:00 24/07/2015,         1.2,      1,        25.2,      1,        58.6,      1,          94,      1,         3.3,      1,       974.4,      1,     18859.1,      1
00:00:00 25/07/2015,         2.2,      1,        24.1,      1,        66.3,      1,         132,      1,         2.9,      1,       972.0,      1,     19905.1,      1
00:00:00 26/07/2015,         0.0,      1,        24.1,      1,        43.4,      1,         308,      1,         3.5,      1,       974.3,      1,     21388.4,      1
00:00:00 27/07/2015,         1.4,      1,        24.2,      1,        60.0,      1,         107,      1,         3.5,      1,       969.1,      1,     19367.3,      1
00:00:00 28/07/2015,         0.0,      1,        24.9,      1,        56.6,      1,         116,      1,         3.2,      1,       970.5,      1,     17248.8,      1
00:00:00 29/07/2015,         0.0,      1,        24.3,      1,        61.0,      1,         330,      1,         2.4,      1,       970.2,      1,     13916.2,      1
00:00:00 30/07/2015,         0.0,      1,        23.3,      1,        57.4,      1,         281,      1,         2.6,      1,       973.0,      1,     16663.3,      1
00:00:00 31/07/2015,         0.0,      1,        22.3,      1,        50.6,      1,         262,      1,         3.3,      1,       977.3,      1,     22538.6,      1
